Iteration	CPUTime	PhysTime	Travels
1727	1044	72.891036	12.7246448
1728	1045	72.9337828	12.7320129
1729	1045	72.9765676	12.739381
1730	1046	73	12.746749
1731	1047	73.0428445	12.7541171
1732	1048	73.0857282	12.7614852
1733	1048	73.1286522	12.7688532
1734	1049	73.1716161	12.7762213
1735	1050	73.2146218	12.7835893
1736	1050	73.2576297	12.7909574
1737	1051	73.3005948	12.7983255
1738	1052	73.3435171	12.8056935
1739	1052	73.3863974	12.8130616
1740	1053	73.4292352	12.8204297
1741	1054	73.4720317	12.8277977
1742	1054	73.5147875	12.8351658
1743	1055	73.5575037	12.8425338
1744	1056	73.60018	12.8499019
1745	1056	73.6428182	12.85727
1746	1057	73.6854182	12.864638
1747	1058	73.727981	12.8720061
1748	1058	73.7705085	12.8793742
1749	1059	73.8130014	12.8867422
1750	1060	73.8554605	12.8941103
1751	1060	73.8978866	12.9014784
1752	1061	73.9402818	12.9088464
1753	1062	73.9826476	12.9162145
1754	1062	74	12.9235825
1755	1063	74.0423239	12.9309506
1756	1064	74.0846189	12.9383187
1757	1064	74.1268881	12.9456867
1758	1065	74.169133	12.9530548
1759	1066	74.2113553	12.9604229
1760	1066	74.2535561	12.9677909
1761	1067	74.2957374	12.975159
1762	1068	74.3379	12.982527
1763	1068	74.380045	12.9898951
1764	1069	74.4221746	12.9972632
1765	1070	74.4642908	13.0046312
1766	1070	74.5063954	13.0119993
1767	1071	74.5484905	13.0193674
1768	1072	74.5905776	13.0267354
1769	1072	74.6326585	13.0341035
1770	1073	74.6747337	13.0414715
1771	1074	74.7168064	13.0488396
1772	1074	74.758878	13.0562077
1773	1075	74.800951	13.0635757
1774	1076	74.8430268	13.0709438
1775	1076	74.8851078	13.0783119
1776	1077	74.9271954	13.0856799
1777	1078	74.9692916	13.093048
1778	1078	75	13.1004161
1779	1079	75.042115	13.1077841
1780	1080	75.0842423	13.1151522
1781	1081	75.1263845	13.1225202
1782	1081	75.1685433	13.1298883
1783	1082	75.2107208	13.1372564
1784	1083	75.2529186	13.1446244
1785	1083	75.295138	13.1519925
1786	1084	75.3373805	13.1593606
1787	1085	75.3796481	13.1667286
1788	1085	75.421942	13.1740967
1789	1086	75.4642637	13.1814647
1790	1087	75.5066144	13.1888328
1791	1087	75.5489958	13.1962009
1792	1088	75.5914088	13.2035689
1793	1089	75.6338556	13.210937
1794	1089	75.6763361	13.2183051
1795	1090	75.7188523	13.2256731
1796	1091	75.7614047	13.2330412
1797	1091	75.8039946	13.2404092
1798	1092	75.8466221	13.2477773
1799	1093	75.8892891	13.2551454
1800	1093	75.931996	13.2625134
1801	1094	75.9747434	13.2698815
1802	1095	76	13.2772496
1803	1095	76.0428132	13.2846176
1804	1096	76.0856685	13.2919857
1805	1097	76.128574	13.2993538
1806	1098	76.1715133	13.3067218
1807	1098	76.2144974	13.3140899
1808	1099	76.2574643	13.3214579
1809	1100	76.3003873	13.328826
1810	1100	76.3432669	13.3361941
1811	1101	76.3861042	13.3435621
1812	1102	76.428899	13.3509302
1813	1102	76.4716526	13.3582983
1814	1103	76.5143653	13.3656663
1815	1104	76.5570384	13.3730344
1816	1104	76.5996725	13.3804024
1817	1105	76.6422686	13.3877705
1818	1106	76.6848279	13.3951386
1819	1106	76.7273519	13.4025066
1820	1107	76.7698408	13.4098747
1821	1108	76.8122964	13.4172428
1822	1108	76.85472	13.4246108
1823	1109	76.8971127	13.4319789
1824	1110	76.9394753	13.439347
1825	1110	76.9818096	13.446715
1826	1111	77	13.4540831
1827	1112	77.0422953	13.4614511
1828	1113	77.0845648	13.4688192
1829	1113	77.1268116	13.4761873
1830	1114	77.1690362	13.4835553
1831	1115	77.2112409	13.4909234
1832	1115	77.2534258	13.4982915
1833	1116	77.2955939	13.5056595
1834	1117	77.3377469	13.5130276
1835	1117	77.3798873	13.5203956
1836	1118	77.4220162	13.5277637
1837	1119	77.4641363	13.5351318
1838	1119	77.5062485	13.5424998
1839	1120	77.5483553	13.5498679
1840	1121	77.5904571	13.557236
1841	1121	77.6325572	13.564604
1842	1122	77.6746568	13.5719721
1843	1123	77.7167588	13.5793401
1844	1123	77.7588643	13.5867082
1845	1124	77.8009762	13.5940763
1846	1125	77.8430952	13.6014443
1847	1125	77.8852244	13.6088124
1848	1126	77.9273647	13.6161805
1849	1127	77.9695189	13.6235485
1850	1127	78	13.6309166
1851	1128	78.0421803	13.6382847
1852	1129	78.0843781	13.6456527
1853	1129	78.1265962	13.6530208
1854	1130	78.168835	13.6603888
1855	1131	78.2110973	13.6677569
1856	1131	78.2533838	13.675125
1857	1132	78.2956973	13.682493
1858	1133	78.3380381	13.6898611
1859	1133	78.3804091	13.6972292
1860	1134	78.4228106	13.7045972
1861	1135	78.4652443	13.7119653
1862	1135	78.5077111	13.7193333
1863	1136	78.5502126	13.7267014
1864	1137	78.5927499	13.7340695
1865	1137	78.6353241	13.7414375
1866	1138	78.6779357	13.7488056
1867	1139	78.7205868	13.7561737
1868	1139	78.7632771	13.7635417
1869	1140	78.8060088	13.7709098
1870	1141	78.8487816	13.7782779
1871	1141	78.8915969	13.7856459
1872	1142	78.9344547	13.793014
1873	1143	78.9773563	13.800382
1874	1143	79	13.8077501
1875	1144	79.042969	13.8151182
1876	1145	79.085906	13.8224862
1877	1145	79.1287981	13.8298543
1878	1146	79.1716451	13.8372224
1879	1147	79.2144478	13.8445904
1880	1147	79.2572064	13.8519585
1881	1148	79.2999217	13.8593265
1882	1149	79.3425948	13.8666946
1883	1149	79.3852255	13.8740627
1884	1150	79.4278151	13.8814307
1885	1151	79.4703652	13.8887988
1886	1151	79.5128756	13.8961669
1887	1152	79.5553477	13.9035349
1888	1153	79.5977829	13.910903
1889	1154	79.6401816	13.918271
1890	1154	79.6825448	13.9256391
1891	1155	79.7248753	13.9330072
1892	1156	79.7671737	13.9403752
1893	1156	79.8094411	13.9477433
1894	1157	79.8516781	13.9551114
1895	1158	79.8938861	13.9624794
1896	1158	79.9360668	13.9698475
1897	1159	79.9782222	13.9772156
1898	1160	80	13.9845836
1899	1160	80.0421197	13.9919517
1900	1161	80.0842176	13.9993197
1901	1162	80.1262961	14.0066878
1902	1163	80.1683556	14.0140559
1903	1163	80.210399	14.0214239
1904	1164	80.252428	14.028792
1905	1165	80.2944449	14.0361601
1906	1165	80.3364514	14.0435281
1907	1166	80.3784495	14.0508962
1908	1167	80.4204406	14.0582642
1909	1167	80.462426	14.0656323
1910	1168	80.504408	14.0730004
1911	1168	80.546389	14.0803684
1912	1169	80.5883708	14.0877365
1913	1170	80.6303559	14.0951046
1914	1170	80.6723459	14.1024726
1915	1171	80.7143432	14.1098407
1916	1172	80.756349	14.1172087
1917	1172	80.798366	14.1245768
1918	1173	80.840395	14.1319449
1919	1174	80.882438	14.1393129
1920	1174	80.9244964	14.146681
1921	1175	80.9665729	14.1540491
1922	1176	81	14.1614171
1923	1177	81.042113	14.1687852
1924	1177	81.0842481	14.1761533
1925	1178	81.1264082	14.1835213
1926	1179	81.168594	14.1908894
1927	1179	81.2108079	14.1982574
1928	1180	81.2530506	14.2056255
1929	1181	81.2953243	14.2129936
1930	1181	81.3376301	14.2203616
1931	1182	81.3799692	14.2277297
1932	1183	81.4223426	14.2350978
1933	1183	81.4647524	14.2424658
1934	1184	81.5071993	14.2498339
1935	1185	81.5496838	14.2572019
1936	1185	81.5922078	14.26457
1937	1186	81.6347718	14.2719381
1938	1187	81.677377	14.2793061
1939	1187	81.7200244	14.2866742
1940	1188	81.762714	14.2940423
1941	1189	81.8054468	14.3014103
1942	1190	81.8482236	14.3087784
1943	1190	81.8910452	14.3161465
1944	1191	81.9339117	14.3235145
1945	1192	81.9768234	14.3308826
1946	1192	82	14.3382506
1947	1193	82.0429375	14.3456187
1948	1194	82.0858289	14.3529868
1949	1194	82.1286757	14.3603548
1950	1195	82.1714774	14.3677229
1951	1196	82.2142354	14.375091
1952	1197	82.2569498	14.382459
1953	1198	82.299622	14.3898271
1954	1199	82.3422526	14.3971951
1955	1199	82.384843	14.4045632
1956	1200	82.4273931	14.4119313
1957	1201	82.4699054	14.4192993
1958	1201	82.5123802	14.4266674
1959	1202	82.5548189	14.4340355
1960	1202	82.5972224	14.4414035
1961	1203	82.6395929	14.4487716
1962	1204	82.6819305	14.4561396
1963	1204	82.7242374	14.4635077
1964	1205	82.7665142	14.4708758
1965	1206	82.8087623	14.4782438
1966	1206	82.8509831	14.4856119
1967	1207	82.8931792	14.49298
1968	1207	82.9353519	14.500348
1969	1208	82.9775032	14.5077161
1970	1209	83	14.5150842
1971	1209	83.0421202	14.5224522
1972	1210	83.0842221	14.5298203
1973	1211	83.1263093	14.5371883
1974	1211	83.1683827	14.5445564
1975	1212	83.2104452	14.5519245
1976	1213	83.2524979	14.5592925
1977	1213	83.2945434	14.5666606
1978	1214	83.3365829	14.5740287
1979	1215	83.3786183	14.5813967
1980	1216	83.4206511	14.5887648
1981	1216	83.4626843	14.5961328
1982	1217	83.5047197	14.6035009
1983	1218	83.5467598	14.610869
1984	1218	83.5888058	14.618237
1985	1219	83.6308605	14.6256051
1986	1220	83.6729251	14.6329732
1987	1220	83.7150025	14.6403412
1988	1221	83.7570931	14.6477093
1989	1222	83.7991994	14.6550773
1990	1222	83.8413219	14.6624454
1991	1223	83.8834645	14.6698135
1992	1224	83.9256279	14.6771815
1993	1225	83.9678146	14.6845496
1994	1225	84	14.6919177
1995	1226	84.0422313	14.6992857
1996	1227	84.0844896	14.7066538
1997	1227	84.1267776	14.7140219
1998	1228	84.1690956	14.7213899
1999	1229	84.2114462	14.728758
2000	1229	84.2538296	14.736126
2001	1230	84.2962483	14.7434941
2002	1231	84.3387031	14.7508622
2003	1232	84.3811951	14.7582302
2004	1232	84.4237256	14.7655983
2005	1233	84.4662958	14.7729664
2006	1234	84.5089062	14.7803344
2007	1234	84.5515582	14.7877025
2008	1235	84.5942518	14.7950705
2009	1236	84.6369895	14.8024386
2010	1236	84.6797704	14.8098067
2011	1237	84.7225964	14.8171747
2012	1238	84.7654672	14.8245428
2013	1239	84.8083834	14.8319109
2014	1239	84.8513159	14.8392789
2015	1240	84.894202	14.846647
2016	1241	84.9370416	14.8540151
2017	1241	84.9798351	14.8613831
2018	1242	85	14.8687512
2019	1243	85.0427261	14.8761192
2020	1243	85.0854066	14.8834873
2021	1244	85.128044	14.8908554
2022	1245	85.1706385	14.8982234
2023	1245	85.2131906	14.9055915
2024	1246	85.2557021	14.9129596
2025	1247	85.298173	14.9203276
2026	1248	85.3406046	14.9276957
2027	1248	85.3829985	14.9350637
2028	1249	85.4253548	14.9424318
2029	1250	85.4676753	14.9497999
2030	1250	85.5099618	14.9571679
2031	1251	85.5522155	14.964536
2032	1252	85.5944371	14.9719041
2033	1252	85.636628	14.9792721
2034	1253	85.678789	14.9866402
2035	1254	85.7209223	14.9940082
2036	1254	85.7630297	15.0013763
2037	1255	85.8051128	15.0087444
2038	1256	85.8471734	15.0161124
2039	1256	85.8892129	15.0234805
2040	1257	85.9312321	15.0308486
2041	1257	85.9732339	15.0382166
2042	1258	86	15.0455847
2043	1259	86.0419775	15.0529528
2044	1260	86.0839425	15.0603208
2045	1260	86.1258976	15.0676889
2046	1261	86.1678445	15.0750569
2047	1262	86.2097852	15.082425
2048	1262	86.2517204	15.0897931
2049	1263	86.2936529	15.0971611
2050	1264	86.3355851	15.1045292
2051	1264	86.377519	15.1118973
2052	1265	86.4194565	15.1192653
2053	1266	86.4613996	15.1266334
2054	1266	86.5033507	15.1340014
2055	1267	86.5453111	15.1413695
2056	1268	86.5872833	15.1487376
2057	1268	86.6292689	15.1561056
2058	1269	86.6712689	15.1634737
2059	1270	86.7132855	15.1708418
2060	1270	86.755321	15.1782098
2061	1271	86.7973774	15.1855779
2062	1272	86.8394565	15.192946
2063	1272	86.8815594	15.200314
2064	1273	86.9236881	15.2076821
2065	1274	86.9658447	15.2150501
2066	1274	87	15.2224182
2067	1275	87.0422103	15.2297863
2068	1276	87.084453	15.2371543
2069	1277	87.126729	15.2445224
2070	1277	87.1690392	15.2518905
2071	1278	87.2113859	15.2592585
2072	1279	87.2537699	15.2666266
2073	1279	87.2961923	15.2739946
2074	1280	87.3386538	15.2813627
2075	1281	87.3811562	15.2887308
2076	1281	87.4236993	15.2960988
2077	1282	87.4662854	15.3034669
2078	1283	87.5089148	15.310835
2079	1283	87.5515882	15.318203
2080	1284	87.5943059	15.3255711
2081	1285	87.6370688	15.3329391
2082	1285	87.6798777	15.3403072
2083	1286	87.7227328	15.3476753
2084	1287	87.7656341	15.3550433
2085	1288	87.8085651	15.3624114
2086	1288	87.8514489	15.3697795
2087	1289	87.8942869	15.3771475
2088	1290	87.9370788	15.3845156
2089	1290	87.9798259	15.3918837
2090	1291	88	15.3992517
2091	1292	88.0426819	15.4066198
2092	1293	88.0853201	15.4139878
2093	1293	88.1279169	15.4213559
2094	1294	88.1704724	15.428724
2095	1295	88.2129871	15.436092
2096	1295	88.2554632	15.4434601
2097	1296	88.2979022	15.4508282
2098	1297	88.340304	15.4581962
2099	1298	88.3826708	15.4655643
2100	1298	88.4250031	15.4729323
2101	1299	88.467303	15.4803004
2102	1300	88.5095714	15.4876685
2103	1301	88.5518099	15.4950365
2104	1301	88.5940188	15.5024046
2105	1302	88.6362011	15.5097727
2106	1303	88.678358	15.5171407
2107	1303	88.720492	15.5245088
2108	1304	88.7626043	15.5318768
2109	1305	88.8046967	15.5392449
2110	1305	88.8467698	15.546613
2111	1306	88.8888268	15.553981
2112	1307	88.9308693	15.5613491
2113	1307	88.9728998	15.5687172
2114	1308	89	15.5760852
2115	1309	89.0420151	15.5834533
2116	1309	89.0840229	15.5908214
2117	1310	89.126026	15.5981894
2118	1311	89.1680248	15.6055575
2119	1311	89.2100225	15.6129255
2120	1312	89.2520211	15.6202936
2121	1312	89.2940232	15.6276617
2122	1313	89.3360303	15.6350297
2123	1314	89.3780448	15.6423978
2124	1314	89.4200681	15.6497659
2125	1315	89.4621029	15.6571339
2126	1316	89.5041505	15.664502
2127	1316	89.5462133	15.67187
2128	1317	89.5882921	15.6792381
2129	1317	89.6303893	15.6866062
2130	1318	89.6725069	15.6939742
2131	1319	89.714647	15.7013423
2132	1319	89.7568109	15.7087104
2133	1320	89.7990006	15.7160784
2134	1321	89.8412174	15.7234465
2135	1321	89.8834637	15.7308146
2136	1322	89.9257402	15.7381826
2137	1322	89.9680493	15.7455507
2138	1323	90	15.7529187
2139	1324	90.0423689	15.7602868
2140	1325	90.0847737	15.7676549
2141	1325	90.127216	15.7750229
2142	1326	90.1696964	15.782391
2143	1326	90.2122171	15.7897591
2144	1327	90.2547777	15.7971271
2145	1328	90.29738	15.8044952
2146	1328	90.3400246	15.8118632
2147	1329	90.3827132	15.8192313
2148	1330	90.4254456	15.8265994
2149	1330	90.4682235	15.8339674
2150	1331	90.5110464	15.8413355
2151	1331	90.5539157	15.8487036
2152	1332	90.5968313	15.8560716
2153	1333	90.6397344	15.8634397
2154	1333	90.6825903	15.8708077
2155	1334	90.7253995	15.8781758
2156	1335	90.7681614	15.8855439
2157	1335	90.8108773	15.8929119
2158	1336	90.8535479	15.90028
2159	1336	90.8961743	15.9076481
2160	1337	90.9387566	15.9150161
2161	1338	90.9812957	15.9223842
2162	1338	91	15.9297523
2163	1339	91.0424782	15.9371203
2164	1340	91.0849147	15.9444884
2165	1340	91.1273126	15.9518564
2166	1341	91.1696723	15.9592245
2167	1342	91.2119959	15.9665926
2168	1342	91.2542842	15.9739606
2169	1343	91.2965382	15.9813287
2170	1343	91.3387585	15.9886968
2171	1344	91.3809474	15.9960648
2172	1345	91.4231053	16.0034329
2173	1345	91.4652335	16.0108009
2174	1346	91.5073341	16.018169
2175	1347	91.5494091	16.0255371
2176	1347	91.5914601	16.0329051
2177	1348	91.633489	16.0402732
2178	1349	91.6754969	16.0476413
2179	1349	91.7174854	16.0550093
2180	1350	91.7594566	16.0623774
2181	1350	91.8014132	16.0697455
2182	1351	91.8433567	16.0771135
2183	1352	91.8852897	16.0844816
2184	1352	91.9272138	16.0918496
2185	1353	91.9691311	16.0992177
2186	1354	92	16.1065858
2187	1354	92.0419087	16.1139538
2188	1355	92.0838153	16.1213219
2189	1356	92.1257227	16.12869
2190	1356	92.1676326	16.136058
2191	1357	92.2095475	16.1434261
2192	1357	92.2514689	16.1507941
2193	1358	92.2933993	16.1581622
2194	1359	92.33534	16.1655303
2195	1359	92.3772939	16.1728983
2196	1360	92.419262	16.1802664
2197	1361	92.4612462	16.1876345
2198	1361	92.5032477	16.1950025
2199	1362	92.5452693	16.2023706
2200	1362	92.587313	16.2097386
2201	1363	92.6293804	16.2171067
2202	1364	92.6714727	16.2244748
2203	1364	92.7135922	16.2318428
2204	1365	92.7557404	16.2392109
2205	1366	92.7979192	16.246579
2206	1366	92.8401294	16.253947
2207	1367	92.8823729	16.2613151
2208	1367	92.9246513	16.2686832
2209	1368	92.9669654	16.2760512
2210	1369	93	16.2834193
2211	1370	93.0423815	16.2907873
2212	1370	93.0848025	16.2981554
2213	1371	93.1272636	16.3055235
2214	1371	93.1697662	16.3128915
2215	1372	93.2123119	16.3202596
2216	1373	93.2549007	16.3276277
2217	1373	93.2975336	16.3349957
2218	1374	93.3402111	16.3423638
2219	1375	93.3829348	16.3497318
2220	1375	93.4257042	16.3570999
2221	1376	93.46852	16.364468
2222	1377	93.5113827	16.371836
2223	1377	93.5542933	16.3792041
2224	1378	93.5971939	16.3865722
2225	1378	93.6400476	16.3939402
2226	1379	93.6828548	16.4013083
2227	1380	93.7256163	16.4086763
2228	1380	93.7683324	16.4160444
2229	1381	93.8110043	16.4234125
2230	1382	93.853632	16.4307805
2231	1382	93.8962174	16.4381486
2232	1383	93.9387608	16.4455167
2233	1384	93.9812637	16.4528847
2234	1384	94	16.4602528
2235	1385	94.0424464	16.4676209
2236	1386	94.084855	16.4749889
2237	1386	94.1272278	16.482357
2238	1387	94.1695645	16.489725
2239	1387	94.2118674	16.4970931
2240	1388	94.2541379	16.5044612
2241	1389	94.2963773	16.5118292
2242	1389	94.3385859	16.5191973
2243	1390	94.3807666	16.5265654
2244	1391	94.4229205	16.5339334
2245	1391	94.4650504	16.5413015
2246	1392	94.5071571	16.5486695
2247	1392	94.5492427	16.5560376
2248	1393	94.5913075	16.5634057
2249	1394	94.633355	16.5707737
2250	1394	94.6753869	16.5781418
2251	1395	94.7174057	16.5855099
2252	1395	94.7594129	16.5928779
2253	1396	94.801411	16.600246
2254	1397	94.8434015	16.6076141
2255	1397	94.8853868	16.6149821
2256	1398	94.9273674	16.6223502
2257	1399	94.9693464	16.6297182
2258	1399	95	16.6370863
2259	1400	95.0419814	16.6444544
2260	1401	95.0839672	16.6518224
2261	1401	95.1259591	16.6591905
2262	1402	95.1679593	16.6665586
2263	1403	95.20997	16.6739266
2264	1403	95.2519931	16.6812947
2265	1404	95.2940305	16.6886627
2266	1404	95.3360832	16.6960308
2267	1405	95.3781536	16.7033989
2268	1406	95.4202438	16.7107669
2269	1406	95.462356	16.718135
2270	1407	95.5044914	16.7255031
2271	1408	95.5466518	16.7328711
2272	1408	95.588839	16.7402392
2273	1409	95.6310554	16.7476072
2274	1410	95.6733015	16.7549753
2275	1410	95.7155793	16.7623434
2276	1411	95.7578904	16.7697114
2277	1412	95.8002362	16.7770795
2278	1412	95.8426178	16.7844476
2279	1413	95.8850373	16.7918156
2280	1414	95.9274947	16.7991837
2281	1414	95.9699927	16.8065518
2282	1415	96	16.8139198
2283	1416	96.0425679	16.8212879
2284	1416	96.0851775	16.8286559
2285	1417	96.1278316	16.836024
2286	1418	96.1705291	16.8433921
2287	1418	96.2132721	16.8507601
2288	1419	96.2560603	16.8581282
2289	1420	96.2988952	16.8654963
2290	1420	96.3417767	16.8728643
2291	1421	96.3846991	16.8802324
2292	1421	96.4275734	16.8876004
2293	1422	96.4704003	16.8949685
2294	1423	96.5131796	16.9023366
2295	1423	96.5559125	16.9097046
2296	1424	96.5985992	16.9170727
2297	1425	96.6412405	16.9244408
2298	1425	96.6838375	16.9318088
2299	1426	96.7263902	16.9391769
2300	1426	96.7688999	16.9465449
2301	1427	96.8113686	16.953913
2302	1428	96.8537951	16.9612811
2303	1429	96.8961826	16.9686491
2304	1429	96.9385313	16.9760172
2305	1430	96.9808438	16.9833853
2306	1430	97	16.9907533
2307	1431	97.0422598	16.9981214
2308	1432	97.0844845	17.0054895
2309	1432	97.1266767	17.0128575
2310	1433	97.1688376	17.0202256
2311	1434	97.2109687	17.0275936
2312	1434	97.2530707	17.0349617
2313	1435	97.295146	17.0423298
2314	1436	97.3371962	17.0496978
2315	1436	97.3792235	17.0570659
2316	1437	97.421229	17.064434
2317	1437	97.4632147	17.071802
2318	1438	97.5051816	17.0791701
2319	1439	97.5471323	17.0865381
2320	1439	97.5890687	17.0939062
2321	1440	97.6309934	17.1012743
2322	1441	97.6729084	17.1086423
2323	1441	97.7148154	17.1160104
2324	1442	97.7567161	17.1233785
2325	1442	97.7986118	17.1307465
2326	1443	97.8405052	17.1381146
2327	1444	97.8823987	17.1454827
2328	1444	97.9242944	17.1528507
2329	1445	97.9661945	17.1602188
2330	1446	98	17.1675868
2331	1446	98.0419128	17.1749549
2332	1447	98.0838353	17.182323
2333	1448	98.1257702	17.189691
2334	1448	98.1677186	17.1970591
2335	1449	98.2096827	17.2044272
2336	1449	98.2516634	17.2117952
2337	1450	98.2936635	17.2191633
2338	1451	98.3356847	17.2265313
2339	1451	98.3777292	17.2338994
2340	1452	98.4197984	17.2412675
2341	1453	98.4618943	17.2486355
2342	1453	98.504018	17.2560036
2343	1454	98.546172	17.2633717
2344	1455	98.588357	17.2707397
2345	1455	98.6305754	17.2781078
2346	1456	98.6728276	17.2854758
2347	1456	98.7151152	17.2928439
2348	1457	98.75744	17.300212
2349	1458	98.7998033	17.30758
2350	1458	98.8422063	17.3149481
2351	1459	98.8846496	17.3223162
2352	1460	98.9271343	17.3296842
2353	1460	98.9696615	17.3370523
2354	1461	99	17.3444204
2355	1462	99.0426022	17.3517884
2356	1462	99.0852492	17.3591565
2357	1463	99.127942	17.3665245
2358	1463	99.1706808	17.3738926
2359	1464	99.2134665	17.3812607
2360	1465	99.2562992	17.3886287
2361	1465	99.2991791	17.3959968
2362	1466	99.3420984	17.4033649
2363	1467	99.3849703	17.4107329
2364	1467	99.4277946	17.418101
2365	1468	99.4705727	17.425469
2366	1468	99.5133048	17.4328371
2367	1469	99.5559925	17.4402052
2368	1470	99.5986354	17.4475732
2369	1470	99.6412349	17.4549413
2370	1471	99.6837921	17.4623094
2371	1472	99.7263079	17.4696774
2372	1472	99.7687832	17.4770455
2373	1473	99.8112201	17.4844136
2374	1474	99.8536187	17.4917816
2375	1474	99.8959816	17.4991497
2376	1475	99.9383086	17.5065177
2377	1476	99.9806015	17.5138858
2378	1476	100	17.5212539
2379	1477	100.042246	17.5286219
2380	1478	100.08446	17.53599
2381	1478	100.126646	17.5433581
2382	1479	100.168803	17.5507261
2383	1480	100.210935	17.5580942
2384	1480	100.253043	17.5654622
2385	1481	100.29513	17.5728303
2386	1481	100.337195	17.5801984
2387	1482	100.379242	17.5875664
2388	1483	100.421272	17.5949345
2389	1483	100.463287	17.6023026
2390	1484	100.50529	17.6096706
2391	1485	100.547283	17.6170387
2392	1485	100.589267	17.6244067
2393	1486	100.631244	17.6317748
2394	1486	100.673217	17.6391429
2395	1487	100.715187	17.6465109
2396	1488	100.757157	17.653879
2397	1488	100.799128	17.6612471
2398	1489	100.841104	17.6686151
2399	1490	100.883085	17.6759832
2400	1490	100.925074	17.6833513
2401	1491	100.967073	17.6907193
2402	1492	101	17.6980874
2403	1492	101.042022	17.7054554
2404	1493	101.084059	17.7128235
2405	1494	101.126113	17.7201916
2406	1494	101.168186	17.7275596
2407	1495	101.210279	17.7349277
2408	1496	101.252396	17.7422958
2409	1496	101.294537	17.7496638
2410	1497	101.336705	17.7570319
2411	1498	101.3789	17.7643999
2412	1498	101.421125	17.771768
2413	1499	101.463382	17.7791361
2414	1500	101.505671	17.7865041
2415	1500	101.547994	17.7938722
2416	1501	101.590353	17.8012403
2417	1502	101.632749	17.8086083
2418	1502	101.675183	17.8159764
2419	1503	101.717657	17.8233444
2420	1504	101.760171	17.8307125
2421	1504	101.802728	17.8380806
2422	1505	101.845326	17.8454486
2423	1506	101.887967	17.8528167
2424	1506	101.930654	17.8601848
2425	1507	101.973385	17.8675528
2426	1508	102	17.8749209
2427	1508	102.042806	17.882289
2428	1509	102.085659	17.889657
2429	1510	102.12856	17.8970251
2430	1510	102.171454	17.9043931
2431	1511	102.2143	17.9117612
2432	1511	102.257099	17.9191293
2433	1512	102.29985	17.9264973
2434	1513	102.342555	17.9338654
2435	1513	102.385214	17.9412335
2436	1514	102.427828	17.9486015
2437	1515	102.470398	17.9559696
2438	1515	102.512923	17.9633376
2439	1516	102.555407	17.9707057
2440	1516	102.597849	17.9780738
2441	1517	102.64025	17.9854418
2442	1518	102.682613	17.9928099
2443	1518	102.724937	18.000178
2444	1519	102.767225	18.007546
2445	1520	102.809477	18.0149141
2446	1520	102.851695	18.0222822
2447	1521	102.89388	18.0296502
2448	1522	102.936034	18.0370183
2449	1522	102.978157	18.0443863
2450	1523	103	18.0517544
2451	1524	103.04208	18.0591225
2452	1524	103.084133	18.0664905
2453	1525	103.126163	18.0738586
2454	1526	103.16817	18.0812267
2455	1526	103.210157	18.0885947
2456	1527	103.252124	18.0959628
2457	1527	103.294074	18.1033308
2458	1528	103.336009	18.1106989
2459	1529	103.377931	18.118067
2460	1529	103.419843	18.125435
2461	1530	103.461746	18.1328031
2462	1531	103.503642	18.1401712
2463	1531	103.545534	18.1475392
2464	1532	103.587421	18.1549073
2465	1533	103.629308	18.1622753
2466	1533	103.671195	18.1696434
2467	1534	103.713087	18.1770115
2468	1534	103.754983	18.1843795
2469	1535	103.796887	18.1917476
2470	1536	103.838801	18.1991157
2471	1536	103.880726	18.2064837
2472	1537	103.922665	18.2138518
2473	1538	103.964619	18.2212199
2474	1538	104	18.2285879
2475	1539	104.041986	18.235956
2476	1540	104.083992	18.243324
2477	1540	104.126021	18.2506921
2478	1541	104.168074	18.2580602
2479	1541	104.210153	18.2654282
2480	1542	104.25226	18.2727963
2481	1543	104.294396	18.2801644
2482	1543	104.336563	18.2875324
2483	1544	104.378763	18.2949005
2484	1545	104.420996	18.3022685
2485	1545	104.463264	18.3096366
2486	1546	104.50557	18.3170047
2487	1547	104.547913	18.3243727
2488	1547	104.590295	18.3317408
2489	1548	104.632718	18.3391089
2490	1548	104.675182	18.3464769
2491	1549	104.717688	18.353845
2492	1550	104.760237	18.361213
2493	1550	104.802831	18.3685811
2494	1551	104.84547	18.3759492
2495	1552	104.888154	18.3833172
2496	1552	104.930885	18.3906853
2497	1553	104.973662	18.3980534
2498	1554	105	18.4054214
2499	1554	105.042853	18.4127895
2500	1555	105.085755	18.4201576
2501	1556	105.128647	18.4275256
2502	1556	105.171491	18.4348937
2503	1557	105.214288	18.4422617
2504	1558	105.257039	18.4496298
2505	1558	105.299745	18.4569979
2506	1559	105.342406	18.4643659
2507	1560	105.385022	18.471734
2508	1560	105.427596	18.4791021
2509	1561	105.470128	18.4864701
2510	1562	105.512618	18.4938382
2511	1562	105.555069	18.5012062
2512	1563	105.597481	18.5085743
2513	1564	105.639857	18.5159424
2514	1564	105.682196	18.5233104
2515	1565	105.7245	18.5306785
2516	1565	105.766771	18.5380466
2517	1566	105.80901	18.5454146
2518	1567	105.851218	18.5527827
2519	1567	105.893397	18.5601508
2520	1568	105.935548	18.5675188
2521	1569	105.977674	18.5748869
2522	1569	106	18.5822549
2523	1570	106.04209	18.589623
2524	1571	106.084158	18.5969911
2525	1571	106.126207	18.6043591
2526	1572	106.168238	18.6117272
