Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
159	88	7.1	1.28094351	6.55088447	6.65971714	6.55088447	6.82390811	0.273023636	1.91347532	0	0	0	0	0	3
160	89	7.17749531	1.28899976	6.54892251	6.65585139	6.54892251	6.81256437	0.263641853	1.91347532	0	0	0	0	0	3
161	89	7.2	1.29705601	6.54664644	6.65117529	6.54664644	6.80851927	0.261872833	1.91347532	0	0	0	0	0	3
162	89	7.27749155	1.30511226	6.5448891	6.64746852	6.5448891	6.79787238	0.252983278	1.91347532	0	0	0	0	0	3
163	90	7.3	1.3131685	6.5426364	6.64298002	6.5426364	6.79399552	0.251359115	1.91347532	0	0	0	0	0	3
164	90	7.37748864	1.32122475	6.5409377	6.63942201	6.5409377	6.78386947	0.242931767	1.91347532	0	0	0	0	0	3
165	91	7.4	1.329281	6.53872604	6.63511126	6.53872604	6.78010829	0.241382248	1.91347532	0	0	0	0	0	3
166	91	7.47750452	1.33733725	6.53741538	6.63170122	6.53741538	6.77036936	0.232953979	1.91347532	0	0	0	0	0	3
167	91	7.5	1.3453935	6.53522033	6.62756496	6.53522033	6.76667716	0.231456822	1.91347532	0	0	0	0	0	3
168	92	7.57748739	1.35344975	6.53393882	6.62429617	6.53393882	6.75753743	0.223598609	1.91347532	0	0	0	0	0	3
169	92	7.6	1.361506	6.5317918	6.62032218	6.5317918	6.75396413	0.222172325	1.91347532	0	0	0	0	0	3
170	93	7.67749092	1.36956224	6.53063891	6.61718873	6.53063891	6.74533835	0.214699449	1.91347532	0	0	0	0	0	3
171	93	7.7	1.37761849	6.52857678	6.61336989	6.52857678	6.74185812	0.213281341	1.91347532	0	0	0	0	0	3
172	94	7.77749825	1.38567474	6.52751638	6.61036555	6.52751638	6.73380997	0.206293596	1.91347532	0	0	0	0	0	3
173	94	7.8	1.39373099	6.52544576	6.60669006	6.52544576	6.7303204	0.204874636	1.91347532	0	0	0	0	0	3
174	94	7.87749622	1.40178724	6.52451447	6.60381012	6.52451447	6.72282487	0.198310401	1.91347532	0	0	0	0	0	3
175	95	7.9	1.40984349	6.52257586	6.60027088	6.52257586	6.71945015	0.196874287	1.91347532	0	0	0	0	0	3
176	95	7.97748616	1.41789973	6.52158596	6.59750801	6.52158596	6.71222127	0.190635305	1.91347532	0	0	0	0	0	3
177	95	8	1.42595598	6.51958515	6.5940993	6.51958515	6.70877131	0.189186159	1.91347532	0	0	0	0	0	3
178	96	8.0775016	1.43401223	6.51894103	6.59145386	6.51894103	6.7019568	0.183015773	1.91347532	0	0	0	0	0	3
179	96	8.1	1.44206848	6.51706364	6.58817557	6.51706364	6.69858281	0.181519163	1.91347532	0	0	0	0	0	3
180	97	8.17748986	1.45012473	6.51637906	6.5856425	6.51637906	6.69209884	0.17571978	1.91347532	0	0	0	0	0	3
