Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
114	62	4.87749236	0.918412328	101325.009	101325.009	101325.009	101325.009	1.73923618e-05	0	0	0	0.010209	0	0	3
115	62	4.9	0.926468577	101325.009	101325.009	101325.009	101325.009	1.73923618e-05	0	0	0	0.010225	0	0	3
116	63	4.97748966	0.934524825	101325.009	101325.009	101325.009	101325.009	1.66805839e-05	0	0	0	0.0102099	0	0	3
117	63	5	0.942581074	101325.009	101325.009	101325.009	101325.009	1.66805839e-05	0	0	0	0.0102248	0	0	3
118	64	5.07750167	0.950637322	101325.009	101325.009	101325.009	101325.009	1.59375923e-05	0	0	0	0.0102093	0	0	3
119	64	5.1	0.958693571	101325.009	101325.009	101325.009	101325.009	1.59375923e-05	0	0	0	0.0102243	0	0	3
120	65	5.17748765	0.966749819	101325.009	101325.009	101325.009	101325.009	1.54785666e-05	0	0	0	0.0102093	0	0	3
121	65	5.2	0.974806068	101325.009	101325.009	101325.009	101325.009	1.54785666e-05	0	0	0	0.0102242	0	0	3
122	65	5.27749229	0.982862316	101325.009	101325.009	101325.009	101325.009	1.46141101e-05	0	0	0	0.0102088	0	0	3
123	66	5.3	0.990918565	101325.009	101325.009	101325.009	101325.009	1.46141101e-05	0	0	0	0.0102243	0	0	3
124	66	5.37749542	0.998974813	101325.009	101325.009	101325.009	101325.009	1.46141101e-05	0	0	0	0.0102092	0	0	3
125	67	5.4	1.00703106	101325.009	101325.009	101325.009	101325.009	1.46141101e-05	0.00101325009	0	100	0.0102241	0	0	3
126	67	5.47749279	1.01508731	101325.009	101325.009	101325.009	101325.009	1.42109056e-05	0.00101325009	0	100	0.0102087	0	0	3
127	67	5.5	1.02314356	101325.009	101325.009	101325.009	101325.009	1.42109056e-05	0.00101325009	0	100	0.0102243	0	0	3
128	68	5.577489	1.03119981	101325.009	101325.009	101325.009	101325.009	1.42109056e-05	0.00101325009	0	100	0.0102092	0	0	3
129	68	5.6	1.03925606	101325.009	101325.009	101325.009	101325.009	1.42109056e-05	0.00101325009	0	100	0.010224	0	0	3
130	69	5.67750147	1.0473123	101325.009	101325.009	101325.009	101325.009	1.37575116e-05	0.00101325009	0	100	0.0102085	0	0	3
131	69	5.7	1.05536855	101325.009	101325.009	101325.009	101325.009	1.37575116e-05	0.00101325009	0	100	0.0102242	0	0	3
132	70	5.77748694	1.0634248	101325.009	101325.009	101325.009	101325.009	1.37575116e-05	0.00101325009	0	100	0.0102092	0	0	3
133	70	5.8	1.07148105	101325.009	101325.009	101325.009	101325.009	1.37575116e-05	0.00101325009	0	100	0.0102239	0	0	3
134	70	5.87749241	1.0795373	101325.009	101325.009	101325.009	101325.009	1.35995215e-05	0.00101325009	0	100	0.0102085	0	0	3
135	71	5.9	1.08759355	101325.009	101325.009	101325.009	101325.009	1.35995215e-05	0.00101325009	0	100	0.0102242	0	0	3
136	71	5.97749838	1.0956498	101325.009	101325.009	101325.009	101325.009	1.35995215e-05	0.00101325009	0	100	0.010209	0	0	3
137	71	6	1.10370604	101325.009	101325.009	101325.009	101325.009	1.35995215e-05	0.00101325009	0	100	0.0102236	0	0	3
138	72	6.07749209	1.11176229	101325.009	101325.009	101325.009	101325.009	1.24313956e-05	0.00101325009	0	100	0.0102085	0	0	3
139	72	6.1	1.11981854	101325.009	101325.009	101325.009	101325.009	1.24313956e-05	0.00101325009	0	100	0.0102245	0	0	3
140	73	6.17748499	1.12787479	101325.009	101325.009	101325.009	101325.009	1.24313956e-05	0.00101325009	0	100	0.010209	0	0	3
141	73	6.2	1.13593104	101325.009	101325.009	101325.009	101325.009	1.24313956e-05	0.00101325009	0	100	0.0102245	0	0	3
142	74	6.2775029	1.14398729	101325.009	101325.009	101325.009	101325.009	1.18409516e-05	0.00101325009	0	100	0.010209	0	0	3
143	74	6.3	1.15204353	101325.009	101325.009	101325.009	101325.009	1.18409516e-05	0.00101325009	0	100	0.0102243	0	0	3
144	74	6.37749091	1.16009978	101325.009	101325.009	101325.009	101325.009	1.16893643e-05	0.00101325009	0	100	0.010209	0	0	3
145	75	6.4	1.16815603	101325.009	101325.009	101325.009	101325.009	1.16893643e-05	0.00101325009	0	100	0.0102236	0	0	3
146	75	6.47748758	1.17621228	101325.009	101325.009	101325.009	101325.009	1.12387788e-05	0.00101325009	0	100	0.0102085	0	0	3
147	76	6.5	1.18426853	101325.009	101325.009	101325.009	101325.009	1.12387788e-05	0.00101325009	0	100	0.010224	0	0	3
148	76	6.57750404	1.19232478	101325.009	101325.009	101325.009	101325.009	1.1314507e-05	0.00101325009	0	100	0.0102083	0	0	3
149	76	6.6	1.20038103	101325.009	101325.009	101325.009	101325.009	1.1314507e-05	0.00101325009	0	100	0.0102241	0	0	3
150	77	6.67748364	1.20843727	101325.009	101325.009	101325.009	101325.009	1.09866814e-05	0.00101325009	0	100	0.0102087	0	0	3
151	77	6.7	1.21649352	101325.009	101325.009	101325.009	101325.009	1.09866814e-05	0.00101325009	0	100	0.0102244	0	0	3
152	85	6.77749526	1.22454977	101325.009	101325.009	101325.009	101325.009	1.1060285e-05	0.00101325009	0	100	0.0102089	0	0	3
153	85	6.8	1.23260602	101325.009	101325.009	101325.009	101325.009	1.1060285e-05	0.00101325009	0	100	0.0102238	0	0	3
154	86	6.87749578	1.24066227	101325.009	101325.009	101325.009	101325.009	1.10925321e-05	0.00101325009	0	100	0.0102086	0	0	3
155	86	6.9	1.24871852	101325.009	101325.009	101325.009	101325.009	1.0554766e-05	0.00101325009	0	100	0.0102239	0	0	3
156	87	6.97749176	1.25677476	101325.009	101325.009	101325.009	101325.009	9.66558582e-06	0.00101325009	0	100	0.0102086	0	0	3
157	87	7	1.26483101	101325.009	101325.009	101325.009	101325.009	8.73823592e-06	0.00101325009	0	100	0.0102234	0	0	3
158	88	7.07749022	1.27288726	101325.009	101325.009	101325.009	101325.009	8.25508323e-06	0.00101325009	0	100	0.0102081	0	0	3
